# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 2.2534521861797248,6.075435950355892,1.824037553798033,-84.84734428821484,-3.545729324525559,-6.000000000000036,0.10558334046196925,6.26278913098672,-21.481122488521248,-1.6796135630326297
 2.2595932969227235,6.073520406126975,1.8458414281791904,-84.97926224030077,-3.5825759889835513,-6.0,0.10575390297614143,6.252474438090694,-21.73952667472076,-1.695574197302988
 2.265716287911244,6.071641830605174,1.867809806994022,-85.1123731662248,-3.6193139349146755,-6.000000000000036,0.10594064018997895,6.2420924525602395,-22.001353159920413,-1.7113634344963664
 2.2718211505712844,6.0698016111860875,1.889940652559742,-85.24668840560115,-3.6559431108749187,-6.000000000000036,0.10614342428907489,6.231644813831224,-22.266673649061847,-1.726978010926733
 2.2779078766661165,6.068001135265316,1.9122319271935653,-85.382219549146,-3.6924634674439094,-5.999999999999927,0.10636213724462701,6.221133171706915,-22.53556026925672,-1.742414659715303
 2.2839764583039583,6.0662417902384576,1.9346815932127073,-85.51897843639449,-3.7288749572709623,-5.999999999999964,0.10659667067255187,6.21055918609746,-22.808085622850758,-1.7576701109032753
 2.290026887945862,6.064524963501111,1.9572876129343826,-85.65697715372205,-3.7651775351223806,-6.0,0.10684692545743764,6.199924526757764,-23.084322833775758,-1.7727410915641242
 2.2960591584138026,6.062852042448877,1.9800479486758062,-85.79622803262465,-3.8013711579300264,-6.0,0.10711281156672989,6.189230873023816,-23.364345595146215,-1.7876243259132198
 2.3020732628989924,6.061224414477354,2.002960562754194,-85.93674364826195,-3.8374557848411643,-5.999999999999963,0.10739424773242762,6.178479913547507,-23.648228209497297,-1.8023165354189976
 2.308069194970396,6.05964346698214,2.0260234174867597,-86.07853681821514,-3.873431377269587,-6.0,0.1076911612483231,6.167673346029967,-23.936045634913167,-1.816814438910295
 2.314046948583473,6.0581105873588355,2.049234475190719,-86.22162060149202,-3.909297898948048,-5.999999999999963,0.10800348770528487,6.156812876953481,-24.2278735167547,-1.8311147526861367
 2.32000651808913,6.056627163003038,2.072591698183287,-86.3660082976894,-3.945055315981992,-6.0,0.10833117073395883,6.145900221312013,-24.523788227317823,-1.845214190621939
 2.3259478982429016,6.0551945813103485,2.096093048781678,-86.51171344635848,-3.980703596904621,-6.000000000000037,0.10867416179367406,6.134937102340395,-24.82386689886209,-1.85910946427831
 2.331871084214348,6.053814229676365,2.1197364893031083,-86.65874982653087,-4.016242712733298,-5.999999999999963,0.10903241994502304,6.123925251242198,-25.128187454638176,-1.8727972830075363
 2.337776071596683,6.052487495496686,2.143519982064791,-86.80713145639146,-4.051672637027308,-5.999999999999963,0.10940591170224756,6.112866406916368,-25.436828643128045,-1.8862743540616995
 2.343662856416632,6.051215766166912,2.1674414893839433,-86.95687259311546,-4.086993345947003,-5.999999999999963,0.10979461060858431,6.101762315682618,-25.74987005565548,-1.899537382699762
 2.34953143514452,6.05000042908264,2.191498973577778,-87.10798773276996,-4.122204818314329,-6.0000000000000755,0.11019849730646525,6.090614731005679,-26.06739216957661,-1.912583072296698
 2.355381804704596,6.048842871639472,2.215690396963512,-87.26049161042941,-4.157307035674784,-6.0000000000000755,0.11061755912476409,6.079425413218398,-26.389476353635377,-1.9254081244530548
 2.361213962485598,6.047744481233005,2.240013721858359,-87.41439920028184,-4.192299982360798,-5.999999999999885,0.11105179003890059,6.068196129243764,-26.716204907789496,-1.9380092391044186
 2.367027906351563,6.046706645258839,2.2644669105795345,-87.56972571592733,-4.227183645556587,-6.0,0.11150119034826755,6.056928652315889,-27.04766107367748,-1.9503831146339703
 2.372823634652877,6.045730751112571,2.2890479254442537,-87.7264866106964,-4.261958015364472,-6.000000000000076,0.1119657666046319,6.0456247617,-27.383929060791857,-1.962526447987186
